,i_desc_Atom_Count,i_desc_Atoms_in_Ring_System,i_desc_Chirality_count,i_desc_Ring_Count_5,i_desc_Ring_bridge_count,i_desc_Sum_of_topological_distances_between_F..F,i_desc_Sum_of_topological_distances_between_N..F,i_desc_Sum_of_topological_distances_between_N..N,i_desc_Sum_of_topological_distances_between_O..O,i_desc_Sum_of_topological_distances_between_S..S,r_desc_ALOGP1,r_desc_ALOGP2,r_desc_ALOGP4,r_desc_ALOGP5,r_desc_ALOGP6,r_desc_ALOGP7,r_desc_ALOGP9,r_desc_Average_valence_connectivity_index_chi-0,r_desc_MR1,r_desc_Mean_topological_charge_index_of_order_10,r_desc_Mean_topological_charge_index_of_order_2,r_desc_Mean_topological_charge_index_of_order_3,r_desc_Mean_topological_charge_index_of_order_4,r_desc_Mean_topological_charge_index_of_order_5,r_desc_Mean_topological_charge_index_of_order_6,r_desc_Mean_topological_charge_index_of_order_7,r_desc_Mean_topological_charge_index_of_order_8,r_desc_Mean_topological_charge_index_of_order_9,r_desc_Normalized_number_of_ring_systems,r_desc_PEOE1,r_desc_PEOE10,r_desc_PEOE11,r_desc_PEOE12,r_desc_PEOE6,r_desc_PEOE7,r_desc_PEOE9,r_desc_Petitjean_2D_shape,r_desc_path/walk_2_-_Randic_shape_index,r_desc_path/walk_5_-_Randic_shape_index
13,0.0,0.009785619111430915,0.024893625174492427,0.0034933167980392144,0.0261196787188806,0.0,0.025889702541607496,0.03895896542383381,0.0,0.007494224885947087,0.0150408603389226,0.016749113308068664,0.01852141158587925,0.026159996523163143,0.012815954413262193,0.014715662672924372,0.00719988203051769,0.0036397731855114523,0.0010587462140858317,0.0034416419846095003,0.034687464108897836,0.018901612101248636,0.0009444996569329123,0.0,0.005936566882848909,0.009828761725052091,0.006572078826101779,0.009232930473960343,0.028687599613438138,0.01200507784605162,0.0016054126621602438,0.0,0.001980376981399995,0.025160168654477868,0.006240399452162482,0.01476256882404481,0.0,0.01603827159035651,0.009771369023022669
14,0.016173609119998322,0.02185426697354553,0.0,0.02481734754159781,0.036482633810879794,0.004983362609298131,0.0028436135347492675,0.01262427752809103,0.004538027798736521,0.0,0.03551469068752408,0.0,0.000715469129679791,0.0,0.009292747405700076,0.004940420544704449,0.0,0.0,0.0,0.01905933510310337,0.005887543073319734,0.00044891905682445393,0.001745930353994701,0.021245562619445716,0.0018298683723089735,0.005633932149943288,0.030576374516772507,0.03176329331275099,0.05161386798407341,0.006429198813139525,0.0,0.009831789284762582,0.022767940592612997,0.0,0.002839338952605075,0.0020743958324866973,0.012791560240536431,0.0,0.057014016390148026
15,0.0,0.0,-0.015719836394356812,-0.0030309953854889,0.0,-0.01764984053230434,-0.021194188967513742,-0.011737222205418507,-0.013138590151130223,0.0,-0.022939261670075817,-0.02987278290945033,-0.010189086580877138,-0.01957262210955329,-0.004616590874807314,-0.0013386909832469596,-0.015747737506584092,-0.018340971440926224,-0.01579263100701489,-0.01994820233699757,0.0,-0.03609596382818148,-0.03057680381057082,-0.017056582120863473,-0.008966343527981147,-0.0364959859050239,-0.020115065846194352,-0.005886954257523502,0.0,-0.022740960876484858,-0.014784188546667631,0.0,-0.026610579849188687,-0.0426608729439768,0.0,-0.011041574278856991,-0.00664145115879361,-0.02116408866061348,0.0
16,-0.014563657206025538,-0.019390033981243338,-0.016258683957697972,-0.027540565698475683,-0.045000358038628896,0.0,0.0,-0.02399478131859689,0.0,-0.02029684745771632,-0.006758443365645545,-0.004780488059377808,-0.012593811394046972,-0.037141244562397084,-0.00878482070448755,-0.022720084459556592,-0.004275324781069623,0.0,-0.0020148566516233197,-0.03153036041790064,-0.01377764435460771,-0.0031799057092705423,-0.03557241965263214,-0.011064159710266308,-0.010023243340220091,-0.014229992250228418,-0.030602560017258033,-0.0026257455174187594,-0.03312057004095681,-0.025122771647164758,-0.01856790970792871,0.012847997938513434,-0.009557899066282629,0.019322075334671673,-0.005407258369462042,-0.02283435535664857,-0.004696516374068371,-0.009859585449911,-0.02594984132103728
17,-0.010915525178432972,-0.0017707140318977133,-0.005356676621018186,0.0,0.0,-0.010859841922564228,-0.01738852407550115,-0.020543787561789317,-0.0027918339158999605,-0.010176887500843446,-0.0170829479508825,-0.02379436335417984,-0.013579388596181352,-0.0382105524648686,-0.023240684494087917,-0.01043727007589873,-0.018075759866723832,-0.020808315462471083,-0.00776647779502182,0.0,-0.015718075882754756,-0.03563691976118416,-0.015182913202317459,-0.004832364705549319,-0.02808502778217864,-0.023917012384037872,-0.010178708177162156,0.0,0.0,-0.007198450912002884,-0.013486466427163002,-0.006507975732164717,-0.009135144661039152,-0.03357741472395792,-0.039383648919377234,-0.028624383310514975,0.0,-0.008411375341062177,-0.008991233875937699
18,-0.012959851110242726,-0.028147768206867537,-0.020991406406117297,-0.023940862811592467,-0.033326013002791366,-0.010437878354416091,-0.006887394245380929,-0.014703749300380653,-0.001111287551479767,0.0,0.0,-0.006816684900270431,-0.002605976368790397,-0.019708775251091715,0.0,-0.017923638418140153,0.0,-0.011772409939521056,-0.020993365355610027,-0.016304168162471933,-0.027150049290269932,-0.005265946836156443,-0.011492292058279284,-0.023418106654947923,0.0,0.0,-0.021174832699967783,-0.02345997569287489,-0.05005296189485997,-0.018789499748366637,-0.01894023594500005,-0.0054768517608412,-0.011153377011795251,-0.0018496139748888363,-0.02004196186044005,-0.005066193833522832,-0.01073792350438818,-0.01675990796560084,-0.02220570654930221
19,0.010570728873086022,0.02115758705435084,0.05558399467720121,0.013002546953768237,0.009687483670894115,0.008315230706696902,0.007041518067630231,0.007408921140935666,0.0015947329149373355,0.0,0.016101651392480182,0.010208996799479007,0.002403967592594758,0.0189651632917453,0.0017814232983441316,0.012436776179489628,0.024993085328844863,0.008847528736063398,0.015315069573204082,0.00830515595936085,0.002787801163312897,0.02411470104098801,0.0,0.005178562261615893,0.023305382687348608,0.017172985294986176,0.01954445981691016,0.008507268020781,0.02888130323745405,0.01012459941013183,0.0,0.0,0.003631853016892811,0.02453549839093308,0.010481201489172948,0.005094360167043038,0.011717898731748666,0.0,0.00953389639290736
20,0.01999090464124942,0.021106934756263795,-0.01832441655948797,0.02342710357309957,0.025893498646563703,0.0035117534552554512,0.013497201381641509,0.0,0.006646654495575305,0.003455615879172064,0.02298899814768779,0.0049893623703621826,0.0,0.024423624583854556,0.0,0.002353006616336084,0.0,0.01782837836954193,0.0,0.002259250967735493,0.004147085608071532,0.004666421655631692,0.014405998303683496,0.008889167269351572,0.017145470049385603,0.011735232063396384,0.0,0.0213550930305047,0.03232626961667953,0.004753587020873251,0.007268705543022168,0.011504935289469996,0.0068307127172715365,0.031823679075496936,0.01020439824255015,0.02288642671502586,0.0,0.045814882172336084,0.028527397635731862
21,-0.02981539998479116,-0.03378033174747802,-0.0015567771764286034,-0.04231400838128857,-0.03125527001881573,0.0,-0.0020031561118287744,-0.032031637244767715,-0.006155736870171014,0.0,-0.005162098236156154,-0.002956828406033618,-0.004804730193831985,-0.02253215332060593,-0.01789889822794022,-0.021816128916386512,-0.0008055354921465696,-0.014277665429200948,-0.0019727901391367038,-0.01430528481792309,-0.035773032001637166,0.0,-0.030674464478361863,0.0,0.0,-0.002687606784818053,-0.044098491905856414,-0.005537253313145475,-0.04764473560764365,-0.020333975722946682,0.0,-0.0010526572608516305,-0.01745401175786776,-0.007817787677927651,-0.005642602870738589,-0.029427803034825506,-0.008077813535114942,0.0,0.0
22,0.011575596271316851,0.014781814615790284,0.04498596428611487,0.008133926222662846,0.013297046039417698,0.01758214889186116,0.0,0.013206579221197862,0.006136583938624818,0.0015659573904928115,0.01883440532187855,0.022127410565472627,0.012141998610132487,0.005878574107846452,0.01306185678056723,0.005355896120825682,0.016891109523586356,0.005037786652291404,0.0050473961703157155,0.0,0.031593544489404414,0.004739698367085543,0.019831424263177574,0.0,0.004212103539560197,0.016428502122635052,0.021335836078067938,0.012130454798561618,0.02214174615519832,0.026162015720435444,0.0027842113292110005,0.006097432555570047,0.016647931085230355,0.002280207975851656,0.004617614450286356,0.00318626771383948,0.0005992867514504062,0.010684949226210771,0.01721805598116144
23,-0.027100486570768856,-0.031843532025037764,-0.016932963340623497,0.0,0.018460853790569914,-0.00309152414678715,-0.005063593059878635,-0.004487066006396034,-0.011812066001806842,0.0,-0.04776909643155602,0.0,-0.0060606147472834215,0.0,-0.008993224960782836,0.0,-0.002206435015098651,-0.016127065334292926,-0.010903187641702172,-0.03539219163775853,-0.03272326599670011,-0.027163034082206942,-0.021231117579043782,-0.007339507764306863,-0.0013253449053596822,-0.004884737231528324,-0.04480765692173855,-0.05563545812043835,-0.04712060932424045,-0.008136565283858144,-0.016109052398616208,-0.009061390331961572,0.0,-0.004334986971801569,0.0,-0.004351956985122253,0.0,-0.02762361838975927,-0.02049617125078129
24,0.0006566384258934742,0.0155135648577035,0.0,0.0,0.024772839714672142,0.011466512800278885,0.0009313368942213127,0.020601513663047244,0.005643403742045805,0.0,0.0227070359741873,0.0,0.01893985333849874,0.0,0.008190543424260788,0.008282469006110155,0.0,0.017815551359259302,0.0,0.009198005261664144,0.0,0.013400715627789215,0.0,0.0,0.005654793810423386,0.0072937591520741965,0.029771043945237607,0.022551211789983497,0.01961846847247578,0.016294604875849883,0.0,0.016308206030755033,0.006135392034763182,0.02319930104610857,0.025137529100630385,0.008203073088533021,0.008927594904793279,0.05047551002581915,0.04064286096625425
25,0.022910348605156144,0.005893809519144422,0.04401638875540703,0.016595264853979497,0.0,0.0,0.014717504506852832,0.01864577012340185,0.0,-0.013549640899528648,0.008549265768603653,0.017245023243592283,0.005048220656495407,0.030194853229790788,0.0031272874663704764,0.0030221160778049483,0.009089021700310784,0.0051506293190763395,0.0022219533093451593,0.009604744961991265,0.002436498540610399,0.007613402376117295,0.010167461655180563,0.011602132639991129,0.01252546967362339,0.02789127468953345,0.03864656378511011,0.01316992388633087,0.01005326578264637,0.017383200842084726,0.0032802768346814892,0.005744572660948133,0.0018400197491790227,0.036974509326583166,0.029983396045094982,0.005776622433816825,0.005953566242228092,0.010704755539114902,0.004103859432664114
26,0.0007078646852684557,0.016948949168678173,0.04304776981184899,0.0064049905587580955,0.0138740341763878,0.02470503595833734,0.017645168010877677,0.01711352965439944,0.0,0.0,0.0183766427961437,0.01580584091374404,0.014101833686718138,0.023170382009499862,0.0046625350422354606,0.00821201045179537,0.006462261767300137,0.008102347556647932,0.005026480170780806,0.01121782610082045,0.012217610906055444,0.02147830280265456,0.0,0.020056897082415648,0.008306481796157505,0.0,0.011432226242644785,0.011962292604890791,0.034381067211396665,0.0061608704683730475,0.0012811787674051613,0.008620027739722314,0.0,0.024389211855676,0.009517053574118195,0.01290901231903402,0.01392264088583445,0.005193171613869424,0.0009197849428433935
27,-0.004635439724660295,-0.02706341289629366,-0.01494754162015824,-0.03838912677209061,-0.038864505531349285,-0.01931002536108653,-0.01521203659061074,-0.012483854618528743,-0.010091223796322324,-0.003082127940708501,-0.01209770731092169,-0.005677589676375661,-0.011026741794059658,-0.025208381514016942,-0.000876156553901386,-0.014559405347781272,0.0,-0.01114312875330137,0.0,-0.010579749073607423,-0.010848878079601387,-0.015516145214244603,-0.014288271264378259,-0.015907764646846567,-0.0046800342626280855,0.0,-0.01361533328647624,-0.012582470412822788,-0.04855574111135147,-0.04356438723870601,-0.02092736707772258,-0.007336885546692928,-0.006385001824749771,0.0,0.0,-0.01701459738812433,0.0,-0.025740129139373624,-0.009455505297173759
28,0.021086192750906674,0.019010738546053646,0.0,0.011852835435218395,0.022674136272417208,0.028763509689837874,0.013194611345539231,0.011639751566450557,0.0,0.0,0.016017144341725326,0.003697879586590236,0.025901646557584142,0.01606549942082547,0.005739730275643257,0.011883000840574977,0.0,0.0,0.0034769405006458967,0.007781959890568901,0.01074558955660937,0.026919702743858083,0.012785004081621948,0.022387445214435697,0.003926324751306415,0.00724437559187105,0.017374473811583274,0.012554445395200037,0.031958735740477695,0.0062940124432414035,0.00766763987316174,0.005020585149210582,0.004237941103206465,0.0,0.01052846413992753,0.005557931292270224,0.002938149159555176,0.004861303798089273,0.04654563246712562
29,0.003388981587317541,0.008499442958829123,0.0,0.01806997902705601,0.02121465143575496,0.014874738588064153,0.017028493052060698,0.015174702864344775,0.0008158449994256356,0.0,0.014646800972837437,0.0090444063199297,0.02918577081016926,0.02388582703360081,0.002156225024728286,0.013300921841738866,0.0,0.013421314175253218,0.0072113147168813285,0.001685747570387891,0.014531689840295126,0.016267122875420675,0.005477892282703178,0.02440940790691759,0.010145134465599448,0.00978407848986526,0.018944862859940542,0.010834939211149752,0.04288722615504406,0.00229906200063712,0.006795278774685415,0.007512668016032645,0.012743683111746396,0.02386250298528253,0.0024436878947763363,0.010879437660585413,0.0,0.0,0.024909495824272043
30,0.0035144067286510816,0.0,0.0,0.0,0.0,0.058928165905337275,0.03582967157787964,0.010174617268737196,0.003934119210181858,0.0,0.0049841494430513675,0.0,0.02482399628439436,0.0,0.025158132174257556,0.0,0.044681446072445175,0.011843846915589871,0.0,0.0215897338817278,0.011339434416835631,0.009335435985428188,0.027422596187292203,0.01862605439130444,0.008060352647856872,0.011560913842196595,0.0,0.017527495612680383,0.0,0.01068765977952485,0.01961736888455912,0.04256477719112084,0.0014450979685822207,0.0,0.0077374341395015376,0.012263361969994084,0.0,0.011614014760879532,0.0030690500933234772
31,0.014410888004429412,0.02488983556541113,0.0452026827051093,0.01033407769873407,0.013609033102619657,0.0019097808729433008,0.015676156708626543,0.013220225154787602,0.0043846250054763725,0.0,0.015091223547786026,0.030743694176104175,0.0,0.02676666405317335,0.0041330753653661964,0.01306774757247542,0.0,0.0,0.0,0.017936377538999626,0.01941303008282838,0.017227142502779375,0.02137919668688681,0.012581187632684426,0.006282852094180336,0.0,0.02024497012279408,0.00964600490351908,0.023332655967995136,0.014182293438376513,0.007387293320776922,0.0,0.0,0.030672953615026036,0.016109361639796926,0.008498304253647115,0.0,0.0,0.0
32,-0.0019826126704668434,-0.01817276932501749,-0.02179033320806581,-0.018963428479652825,-0.06184921744368629,-0.0041216257763264106,-0.015287954104718643,-0.01910848931865672,-0.008883146718569435,-0.010839751588666293,0.0,-0.008264721371487316,-0.004200688257842644,-0.005243494710806386,-0.0028711416069455158,-0.00979066253825464,-0.0039088120864466105,-0.026811364182401543,-0.002482290780986718,-0.02529378683880623,-0.010461670373768273,-0.000308712222449603,-0.008398407890205267,-0.009667321806227177,-0.01695603984238947,-0.020501210149193597,-0.03559747105804978,-0.004725581848247118,-0.0410692229204328,-0.016224626529160346,-0.005987254155089772,-0.024852399075968284,-0.010525909092411412,-0.009640387859865124,0.0,-0.012692409146617343,-0.0058801769990416974,-0.024232586807932832,-0.014078987881812388
33,0.015171412298058157,0.003472241649957797,0.0,0.0031829945396184,0.0,0.0,0.003190658727390633,0.009581187555588788,0.009831342595919002,0.0,0.009835995365942651,0.00940019395763486,0.0,0.0,0.003512787222443442,0.02210449432801434,0.0,0.005909105172131918,0.0,0.008771400166069948,0.0,0.03611541901479978,0.0303653075756396,0.06661871082692034,0.02043620926372564,0.028793637051964024,0.012976679292613369,0.02722988012531069,0.0,0.026990997514877213,0.0248525309140124,0.01157469868452421,0.0,0.016173692347046048,0.00609547787324255,0.02472115007386844,0.011901016544696665,0.005833185949408236,0.003690926701914177
34,0.01618264335101291,0.0022502169091627444,0.007730862173566193,0.0,0.0,0.04473821070610951,0.029900415335560787,0.0,0.0,0.0,0.006268194748487777,0.0,0.011590215282707985,0.04249200636368336,0.000914178606039734,0.0009520853771670114,0.0,0.016873465661926185,0.002950179145680798,0.019668595198284955,0.0113335151328548,0.013567924549861776,0.0592655167208383,0.011277921994514523,0.011857789193814113,0.010904910267636292,0.03784532592347717,0.000500407683503068,0.0014905689692044088,0.0,0.018531989698102408,0.0,0.0,0.0091963357567805,0.013604429045957515,0.008616844345570362,0.019088247607616737,0.028740337584211406,0.0
35,-0.02925127578294273,-0.032394271480738424,-0.014639336163777215,0.0,0.0,-0.007863107221868115,-0.0064090246054850355,0.0,-0.008430498049628865,0.0,-0.022044306031499542,-0.021774972932946,0.0,-0.034393299770596415,-0.008190599207268445,-0.0033375681893514923,-0.011020999702074818,-0.006689530693024359,0.0,-0.015471988285874871,-0.015231402080143674,-0.014037166667502292,-0.006027565201148499,-0.03546887256079848,-0.0037264327683897975,-0.001825363227232979,-0.012106632344969115,-0.058032073857997364,-0.030835680311029345,-0.00698397359303371,-0.01393902198755348,0.0,0.0,-0.030339661161420232,-0.008075123267620277,-0.02095870143631995,0.0,-0.034674470350725795,-0.027493747733705387
36,0.0047205308326214715,0.012751571662062644,0.037190111938723465,0.0039405046019836965,0.0057486201068286955,0.021094552331674173,0.016291612015773668,0.017047972392483846,0.0,0.0,0.006522546750376418,0.03180723495808571,0.002555653798767543,0.014876630627753656,0.0,0.013753203079276409,0.03149237450244338,0.004414540445923404,0.0,0.012171252459249271,0.02639811626553648,0.007006070806603926,0.005651435983027807,0.0027501848566853226,0.015935014192884983,0.0,0.020488856635704374,0.0,0.033894122234709084,0.03075019061605488,0.01713407417194179,0.010088277923355676,0.012865982336479979,0.011011046775811995,0.009175666789525694,0.0006938819430589992,0.003465670827416473,0.014645828470508437,0.0
37,0.0,-0.015828580449625183,-0.015484453492489782,-0.014583292489364632,-0.03866535362992229,-0.008955535094846813,-0.02135556372448621,-0.005884525697106402,-0.012438523222412956,0.0,-0.045427974310007835,-0.01746278008517399,-0.01672238225038708,-0.007018973844044207,-0.00492628135679124,-0.0299354448602365,0.0,-0.01146023713548705,0.0,-0.02825512831546517,-0.016757314132697262,-0.023547610557111853,-0.003452861429579845,-0.0009757548593111732,0.0,-0.016329841406900802,-0.015560248181649803,-0.0011133618909677234,-0.042754847410828516,-0.014805095351435147,-0.005896767577301509,-0.023480300997169246,-0.009146137972245671,0.0,-0.022593623906079045,-0.008478844527248008,-0.0033362888300418336,-0.019184539922279698,-0.019848197755972352
